Loan_ID,Gender,Married,Dependents,Education,Employment_Status,Applicant_Income,Coapplicant_Income,Loan_Amount,Loan_Term,Credit_History,Property_Area,Age,Loan_Status,Monthly_EMI,DTI_Ratio
LN00724,Male,Yes,1,Not Graduate,Salaried,63417.30876255884,10008.610485296344,184388.19242808843,300.0,1,Urban,31.14393451697766,Approved,614.6273080936281,0.008370713154014504
LN00671,Male,Yes,2,Graduate,Salaried,18532.195351837014,8343.065351064532,156577.58200887477,120.0,0,Rural,46.01960640826457,Rejected,1304.8131834072897,0.04855071725002532
LN00310,Female,No,0,Graduate,Salaried,55646.3759354556,13149.023505787813,231750.35828657093,180.0,0,Urban,46.87055154938176,Rejected,1287.5019904809496,0.01871494316390409
LN04046,Male,Yes,2,Graduate,Salaried,74014.01224241167,19508.123363318,104576.78312386115,300.0,0,Semiurban,26.37628243124308,Rejected,348.58927707953717,0.0037273451340880275
LN00854,Male,Yes,1,Graduate,Salaried,88410.0849597971,15223.39239318608,91550.954489375,120.0,0,Urban,39.367327904980186,Rejected,762.9246207447917,0.007361758383791512
LN00672,Male,No,0,Not Graduate,Self-Employed,53146.24811839302,18690.16437825167,134468.53800815597,240.0,0,Semiurban,25.29908512611243,Rejected,560.2855750339833,0.00779946486136335
LN04563,Male,No,0,Graduate,Salaried,64386.04674400872,13479.81094367302,119504.8646525399,240.0,1,Urban,21.0,Approved,497.93693605224956,0.006394804486061963
LN03847,Male,Yes,0,Graduate,Self-Employed,50741.20975949484,17509.51020712043,228479.20331405397,240.0,0,Urban,30.91301091246984,Rejected,951.9966804752249,0.01394852216857042
LN00558,Female,Yes,2,Graduate,Salaried,67889.04284756594,21852.90084710968,93917.68817334026,60.0,1,Urban,30.318273125986916,Approved,1565.2948028890044,0.01744217629400279
LN02081,Male,Yes,1,Graduate,Salaried,72024.1349785823,26381.503309676184,241605.98037886503,300.0,0,Semiurban,26.76852901375644,Rejected,805.3532679295502,0.00818401548873082
LN00542,Female,Yes,3,Not Graduate,Salaried,70596.08355830566,0.0,133815.86229794062,360.0,1,Urban,36.40446554838102,Approved,371.7107286053906,0.005265316570973698
LN01392,Male,Yes,2,Graduate,Self-Employed,100267.74495053246,1922.2343485233923,172716.57165761144,240.0,1,Semiurban,40.0623334307457,Approved,719.6523819067144,0.0070422989303156
LN00811,Male,Yes,3,Graduate,Self-Employed,51205.3788345165,662.699751897715,134845.36401541368,180.0,1,Rural,29.787066918549485,Approved,749.1409111967426,0.014443197658626299
LN03648,Male,No,3,Graduate,Salaried,75657.47469897145,18149.71871555332,28512.235115872754,60.0,0,Urban,32.7466190916194,Rejected,475.20391859787924,0.005065751370451942
LN03737,Female,Yes,1,Graduate,Salaried,56812.75535708187,10033.489478717533,165661.91245003557,300.0,0,Semiurban,27.335555179244366,Rejected,552.206374833452,0.008260843614923881
LN04464,Male,No,2,Not Graduate,Self-Employed,48399.67334692631,12321.012658415011,109511.97292000338,300.0,1,Semiurban,37.677339350872046,Rejected,365.0399097333446,0.00601178830063339
LN03902,Male,No,2,Graduate,Salaried,93381.39051652662,3826.7299106876544,204337.94885132823,240.0,0,Urban,34.42750821194539,Rejected,851.4081202138676,0.00875861107561862
LN05453,Female,No,0,Not Graduate,Salaried,37837.75083482261,4674.667237905895,109296.43887539086,120.0,0,Rural,48.93899692525867,Rejected,910.8036572949238,0.02142441429082576
LN02752,Male,Yes,1,Graduate,Salaried,50683.888617636745,21190.8316938801,151547.40441339152,120.0,1,Semiurban,25.36883017774128,Approved,1262.8950367782627,0.01757078192867629
LN01596,Male,No,0,Not Graduate,Salaried,72383.08522010395,0.0,158350.14608478692,360.0,0,Semiurban,22.26656621155174,Rejected,439.8615169021859,0.0060768550492790695
LN01458,Male,Yes,2,Not Graduate,Salaried,85795.05508165491,8832.246384802922,187523.49309675477,240.0,0,Rural,29.282784089226105,Rejected,781.3478879031449,0.008257108422140794
LN03369,Male,Yes,1,Graduate,Salaried,62621.303724316975,18692.637776499047,89207.80085873159,360.0,1,Rural,39.79957444575396,Approved,247.79944682980997,0.003047441093816897
LN01328,Male,Yes,1,Graduate,Salaried,35806.10514317785,1243.6591121363815,152769.8455891667,360.0,0,Urban,27.815626713358604,Rejected,424.36068219212973,0.011453802492987835
LN02011,Male,Yes,0,Not Graduate,Salaried,44745.50442867572,19310.22958010893,245964.06500722296,120.0,0,Urban,36.07512058079667,Rejected,2049.700541726858,0.03199870508775624
LN02009,Male,Yes,2,Not Graduate,Salaried,78751.40275253117,25309.193383669077,245095.65743312504,120.0,1,Urban,28.63370547505593,Approved,2042.4638119427086,0.019627638969792364
LN03150,Male,No,0,Not Graduate,Self-Employed,76839.67390904254,21586.319527905096,179513.5155537661,300.0,1,Semiurban,35.20834247519302,Approved,598.3783851792203,0.006079475190286452
LN04376,Male,Yes,1,Graduate,Self-Employed,15000.0,24606.13232503485,231730.2755880601,120.0,1,Urban,22.94220211469873,Approved,1931.0856299005006,0.04875723824918573
LN03034,Male,Yes,1,Graduate,Salaried,61179.684431791946,14706.482978843054,100197.7529915054,300.0,0,Urban,21.37380747641234,Rejected,333.9925099716847,0.004401230439855863
LN05715,Female,Yes,0,Graduate,Salaried,51484.887906968186,0.0,171467.53568306353,180.0,1,Rural,38.187200766888765,Approved,952.597420461464,0.01850246663026211
LN02174,Female,Yes,1,Graduate,Salaried,43297.14196739954,10292.44900875218,70588.645064609,360.0,1,Semiurban,29.75172336941131,Approved,196.07956962391387,0.003658911479865047
LN02341,Female,Yes,0,Not Graduate,Salaried,68419.4588877878,14839.459607514138,209237.19493533403,360.0,0,Urban,31.25068981534698,Rejected,581.2144303759279,0.006980806871863513
LN00905,Male,Yes,3,Graduate,Salaried,60928.73096312297,17875.63905167328,61524.48818237639,300.0,1,Semiurban,22.710240208008468,Approved,205.081627274588,0.0026024143995578165
LN03340,Female,Yes,1,Graduate,Salaried,74121.57827630264,5654.061051015289,207646.70884873864,300.0,1,Rural,43.966995687154906,Approved,692.1556961624622,0.008676278899158183
LN02028,Female,Yes,2,Not Graduate,Salaried,64193.18830549251,0.0,186987.96453486345,240.0,1,Urban,21.0,Approved,779.1165188952643,0.012137059078410058
LN04348,Male,No,0,Graduate,Self-Employed,41192.02167031293,22811.753362875992,150357.6628048744,300.0,0,Urban,51.17979208899392,Rejected,501.1922093495813,0.007830666380064143
LN03247,Female,No,1,Not Graduate,Salaried,45336.87605780007,5089.088646683864,83756.93480748805,300.0,0,Rural,39.42107843003432,Rejected,279.1897826916269,0.005536627495929711
LN02895,Female,Yes,1,Graduate,Salaried,138524.75412872655,35456.54547677154,179411.83972575294,360.0,1,Semiurban,35.14644914251151,Approved,498.36622146042487,0.0028644815425017994
LN00354,Female,Yes,2,Graduate,Salaried,59619.67584194622,0.0,196217.86840130028,300.0,0,Semiurban,34.258005955502895,Rejected,654.0595613376676,0.010970531994699226
LN05901,Female,No,1,Not Graduate,Self-Employed,15000.0,2571.284139368652,130366.26732369578,60.0,1,Semiurban,34.878159677243005,Rejected,2172.771122061596,0.12365465749845105
LN01702,Female,Yes,2,Graduate,Salaried,72694.4293712354,8429.64762982676,103563.18422336076,60.0,0,Semiurban,34.30587784723353,Rejected,1726.053070389346,0.02127670519279679
LN02640,Female,Yes,0,Graduate,Salaried,96186.1269946622,31170.449245216827,252246.9399015513,180.0,1,Semiurban,34.34308975120214,Approved,1401.3718883419517,0.011003529850727422
LN05201,Male,No,0,Not Graduate,Salaried,49796.78372699565,481.65254831564926,150579.69296626857,300.0,1,Urban,37.289840314842266,Approved,501.9323098875619,0.009983053314130824
LN01064,Female,Yes,0,Not Graduate,Unemployed,52751.18117193736,17362.23646264233,153304.7123149488,360.0,1,Semiurban,29.772246961170325,Approved,425.84642309708,0.006073679439169915
LN04652,Female,Yes,1,Graduate,Self-Employed,60911.277622837966,11124.1910874443,159652.54014790573,180.0,0,Urban,27.21619464195897,Rejected,886.9585563772541,0.01231280329339553
LN00596,Male,No,1,Graduate,Self-Employed,54602.50129413258,9957.019841873767,151000.69025008052,120.0,1,Semiurban,38.15955762119681,Approved,1258.3390854173376,0.019491146515266403
LN04068,Male,Yes,0,Graduate,Salaried,36215.35069845742,17156.687709336187,61586.8245249257,300.0,0,Urban,21.373516450591584,Rejected,205.2894150830857,0.003846385133626609
LN03532,Male,Yes,1,Graduate,Salaried,57931.37551419432,0.0,180307.48498792347,120.0,0,Rural,25.099757565280107,Rejected,1502.5623748993623,0.025936935927426845
LN03360,Male,No,0,Graduate,Salaried,36933.351935885104,29239.538455411668,69349.15932115154,60.0,0,Urban,48.330303082862166,Rejected,1155.8193220191924,0.017466659158826902
LN03199,Male,No,2,Not Graduate,Self-Employed,68746.26374077922,10417.76970743499,211636.41710341425,300.0,1,Rural,33.74415250183945,Rejected,705.4547236780475,0.00891130344109521
LN02696,Male,Yes,0,Not Graduate,Salaried,81635.33455345657,38456.24161896441,163871.05556186716,120.0,0,Rural,44.26945540384741,Rejected,1365.5921296822264,0.011371256612716808
LN00476,Male,No,3,Graduate,Self-Employed,71531.13926111533,25371.814056490504,138960.5425103973,180.0,0,Semiurban,21.0,Rejected,772.0030139466517,0.007966764556869189
LN03260,Male,Yes,1,Graduate,Unemployed,55237.79127375892,0.0,113655.5308397644,60.0,0,Rural,24.02912529292093,Rejected,1894.2588473294065,0.03429280577026415
LN00855,Female,Yes,0,Graduate,Salaried,48585.07412501048,31935.47133413672,59418.00764408064,60.0,0,Semiurban,33.15118175251828,Rejected,990.300127401344,0.0122987260177439
LN05746,Male,Yes,1,Graduate,Salaried,52322.50517338434,19189.116113727865,242691.70787511105,120.0,1,Rural,40.74644570857895,Approved,2022.4308989592587,0.028281150148161165
LN05501,Male,Yes,1,Graduate,Self-Employed,70664.14635798625,19203.098174852043,165991.1531307033,120.0,1,Semiurban,29.257677550532083,Approved,1383.2596094225273,0.015392255728026378
LN00507,Male,Yes,2,Graduate,Unemployed,42720.18460640368,19914.12756355527,127839.0653786152,120.0,1,Urban,48.79556081684143,Approved,1065.3255448217933,0.017008657202637105
LN04018,Male,No,1,Graduate,Salaried,49646.14854261571,7851.927410085295,185174.67613555855,60.0,1,Semiurban,32.28431800391319,Approved,3086.244602259309,0.05367561524664081
LN02140,Female,No,0,Graduate,Self-Employed,63295.216824730334,8699.515686516588,142375.01608450402,60.0,1,Urban,27.041171581445177,Approved,2372.9169347417337,0.032959590958561304
LN02187,Male,Yes,1,Graduate,Salaried,54666.953415311706,21322.163140318506,141100.68960243274,240.0,0,Semiurban,25.933568941051067,Rejected,587.9195400101364,0.0077368913689071705
LN00682,Male,Yes,0,Graduate,Self-Employed,49509.59467440453,22151.743901280584,184377.53597962472,180.0,0,Semiurban,43.37243334448362,Rejected,1024.3196443312484,0.01429389493261298
LN00101,Male,Yes,1,Graduate,Salaried,51587.09354469282,17306.108487662146,104069.17707384838,360.0,0,Rural,49.38894905119096,Rejected,289.0810474273566,0.004196075068358599
LN01005,Male,No,0,Not Graduate,Salaried,67869.70770843499,22769.31692354829,105666.74826578128,360.0,0,Rural,51.00424078942359,Rejected,293.51874518272575,0.003238326387276165
LN05015,Male,Yes,1,Graduate,Salaried,49764.728841153934,15765.180622437114,207575.7572966501,180.0,0,Urban,24.267552492887773,Rejected,1153.198651648056,0.017598050433577705
LN03175,Female,Yes,1,Graduate,Salaried,44951.2952529393,11224.688514401749,181607.58148453865,300.0,1,Semiurban,31.842053807970466,Approved,605.3586049484621,0.010776110436367625
LN05887,Female,Yes,1,Graduate,Unemployed,43316.30302534753,11501.146508769967,183238.1544862181,240.0,1,Urban,32.279950024772155,Approved,763.4923103592421,0.013927906475912506
LN00584,Female,Yes,3,Graduate,Salaried,63637.3251011699,30941.779562040123,115037.79678854624,60.0,1,Urban,29.792823605184456,Approved,1917.2966131424373,0.02027188373129355
LN00408,Male,Yes,0,Graduate,Self-Employed,62405.912634237975,10622.626775956753,108183.0731751856,240.0,1,Semiurban,23.925998881495797,Approved,450.7628048966066,0.00617241983116645
LN00330,Male,Yes,1,Graduate,Salaried,59755.06454306171,28181.97067234025,105803.85250858271,360.0,0,Rural,24.416142574538465,Rejected,293.8995903016187,0.0033421594164701023
LN03797,Male,No,0,Graduate,Self-Employed,64241.86706148351,18753.59696144473,161583.49695093633,60.0,0,Semiurban,25.277143178158965,Rejected,2693.0582825156057,0.03244825863943148
LN01548,Male,Yes,2,Not Graduate,Salaried,75321.6055676938,22399.44051379316,255292.81721816637,120.0,1,Semiurban,31.49124432491594,Approved,2127.4401434847196,0.021770542056116594
LN05014,Female,No,2,Graduate,Salaried,61532.18140903319,24416.19013551491,161793.25328747855,180.0,1,Rural,34.95594183961971,Approved,898.8514071526587,0.010458038831914027
LN00902,Female,Yes,0,Not Graduate,Salaried,60574.89645869635,19224.3497290144,224009.15384409323,360.0,0,Urban,26.00240119866935,Rejected,622.2476495669257,0.007797663252397403
LN02523,Male,Yes,1,Not Graduate,Salaried,53729.40627655204,4840.045688319709,209352.5575333191,300.0,1,Semiurban,31.907027678890863,Approved,697.8418584443971,0.011914775280174079
LN02870,Male,Yes,1,Graduate,Self-Employed,47253.8450594241,25579.607138387924,166341.610474176,180.0,0,Rural,44.86720326645635,Rejected,924.1200581898667,0.012688126544928869
LN04010,Male,Yes,0,Not Graduate,Salaried,60452.61705353738,24219.363780076168,225769.8374631796,180.0,0,Urban,25.79363235744585,Rejected,1254.2768747954422,0.01481336402487365
LN00754,Female,Yes,1,Graduate,Salaried,41012.02222336114,0.0,62964.96968098322,180.0,0,Rural,32.15075074452903,Rejected,349.8053871165734,0.008529337695455512
LN01592,Female,No,0,Graduate,Salaried,68731.19608315335,7445.011168660508,71488.16729590777,360.0,1,Semiurban,35.7945312018198,Approved,198.5782424886327,0.0026068276388741354
LN02624,Male,Yes,1,Not Graduate,Salaried,68195.25591918995,25219.627766781414,56786.50813717638,300.0,0,Rural,45.06242911004443,Rejected,189.2883604572546,0.002026319072382264
LN04086,Male,Yes,0,Not Graduate,Self-Employed,77191.69744687113,5315.163530381044,155676.0748238971,240.0,0,Rural,26.45117627767733,Rejected,648.6503117662379,0.00786177420984512
LN04314,Female,Yes,2,Graduate,Salaried,51813.830518085575,8462.579701930325,158718.37938841517,120.0,0,Semiurban,41.59271441730279,Rejected,1322.6531615701265,0.021943130932022808
LN00525,Male,Yes,1,Graduate,Self-Employed,23902.35798670962,17830.53162258654,182668.41918979428,60.0,0,Urban,31.509397646547672,Rejected,3044.473653163238,0.07295142228744855
LN01142,Male,Yes,1,Graduate,Self-Employed,56998.88825934946,15342.718142002224,144306.16961321296,300.0,1,Urban,43.97864157145555,Approved,481.0205653773765,0.006649293391532825
LN02711,Male,Yes,0,Graduate,Salaried,90647.35449356232,10473.098514904666,121822.34093756496,60.0,1,Rural,37.17074501845288,Approved,2030.372348959416,0.02007875052527118
LN02833,Male,Yes,0,Graduate,Self-Employed,54520.13836341391,24435.97776272946,173830.67535099073,120.0,0,Urban,34.39410427319959,Rejected,1448.5889612582562,0.018346760609956218
LN03103,Male,Yes,0,Graduate,Salaried,81412.21119958372,28781.42680497613,74146.34815471836,120.0,0,Semiurban,36.72018768697574,Rejected,617.886234622653,0.005607276842943371
LN00588,Male,No,0,Graduate,Salaried,76606.71633088491,6199.88018309236,69669.8632320997,60.0,1,Semiurban,25.338047320792967,Approved,1161.1643872016616,0.014022607329425304
LN04934,Male,Yes,0,Graduate,Self-Employed,50804.70768339047,17478.46281901825,128650.98142466188,120.0,1,Rural,37.32039327919645,Approved,1072.0915118721823,0.015700669784136104
LN05782,Female,Yes,1,Not Graduate,Salaried,69146.48562173531,0.0,80612.34594992816,300.0,0,Semiurban,48.23173935963659,Rejected,268.7078198330939,0.0038860661885703855
LN03658,Male,Yes,1,Graduate,Salaried,63209.7924794696,28048.347633193294,152523.55268417308,240.0,0,Rural,39.61866910080073,Rejected,635.5148028507211,0.006963924555838474
LN05619,Female,No,2,Graduate,Salaried,56921.895460506246,24078.523849098703,287155.6436231873,60.0,1,Rural,35.72699114421651,Approved,4785.927393719789,0.05908521751506882
LN04418,Male,Yes,0,Not Graduate,Salaried,52983.01139847051,23549.039226364024,77141.36507895218,120.0,0,Urban,31.16056813942579,Rejected,642.8447089912681,0.00839967966025813
LN01781,Female,Yes,1,Graduate,Salaried,58337.8885474261,25152.208918143053,112815.00415474083,180.0,1,Urban,43.33952081540564,Approved,626.7500230818935,0.007506878565333591
LN00320,Female,No,0,Graduate,Salaried,61939.919299854366,27334.060763526693,181138.4562613775,240.0,0,Urban,37.03584011400443,Rejected,754.7435677557395,0.008454239042774848
LN02843,Male,Yes,1,Graduate,Salaried,36644.4089746413,12128.904951376571,173659.8291612613,60.0,1,Semiurban,33.04048001849298,Approved,2894.3304860210214,0.05934250213982396
LN03861,Female,Yes,1,Graduate,Salaried,44213.22988560652,19726.397629900115,224406.7313620101,240.0,0,Urban,47.76885679066304,Rejected,935.0280473417087,0.014623607982623073
LN02952,Male,Yes,2,Graduate,Self-Employed,69333.41963932163,5615.328942589151,185024.85315790816,120.0,0,Urban,53.539188010825214,Rejected,1541.8737763159013,0.020572375196242297
LN00833,Male,Yes,0,Not Graduate,Self-Employed,44644.04869791743,16090.82970349832,218613.9456723288,180.0,0,Urban,38.235069298863735,Rejected,1214.5219204018265,0.019997107961173023
LN03876,Male,No,3,Graduate,Self-Employed,79000.31657339292,33961.23276254347,135935.3173665215,240.0,0,Rural,33.17546218982727,Rejected,566.3971556938396,0.0050140703542355895
LN03627,Female,Yes,0,Not Graduate,Salaried,75280.5956314572,39015.83661030352,179342.5769392434,180.0,1,Semiurban,31.34537088217232,Approved,996.3476496624633,0.008717224414800462
LN01696,Male,Yes,2,Graduate,Self-Employed,39993.37350788851,25316.53774575175,185795.52080644047,240.0,0,Urban,31.84585984431976,Rejected,774.1480033601687,0.01185345361064197
LN00241,Female,Yes,2,Graduate,Salaried,57705.27117066202,5607.584593179932,155140.71215775344,120.0,0,Semiurban,30.4534800768445,Rejected,1292.8392679812787,0.02041985395199344
LN05554,Female,No,2,Not Graduate,Self-Employed,58728.52921627757,19301.429743153712,93183.18884220048,240.0,0,Rural,42.70004165167421,Rejected,388.263286842502,0.0049758232865964305
LN02390,Male,No,1,Graduate,Salaried,23076.242755238127,18959.142209580456,94626.92956861548,60.0,0,Urban,30.408527078167975,Rejected,1577.115492810258,0.03751875935310741
LN00721,Female,Yes,2,Graduate,Salaried,25796.632146867487,25863.807112058377,139357.00586218163,300.0,1,Semiurban,31.115513613553837,Approved,464.52335287393873,0.008991858364690127
LN04610,Male,Yes,0,Graduate,Salaried,61356.77027833875,12966.817145824933,261574.8167601233,120.0,1,Semiurban,44.84608874710679,Approved,2179.7901396676943,0.02932837629631173
LN00503,Male,No,3,Not Graduate,Salaried,71259.38473381141,1299.7337263557074,101029.21308924229,60.0,0,Urban,37.10038716114512,Rejected,1683.820218154038,0.023206183507844116
LN04015,Male,No,0,Graduate,Salaried,48417.51780728507,15415.418405638946,157093.90213142475,240.0,0,Rural,38.20132031456068,Rejected,654.5579255476031,0.010254234951126644
LN01231,Male,No,1,Graduate,Salaried,32603.940408418443,31875.48055236793,158470.1537456035,60.0,1,Semiurban,30.441707970413272,Approved,2641.1692290933916,0.04096142908447701
LN02808,Male,Yes,0,Graduate,Unemployed,78307.80551120323,19872.18194630427,113521.35333898048,180.0,1,Rural,42.6353718698178,Approved,630.6741852165583,0.00642365314509248
LN05427,Male,Yes,0,Graduate,Salaried,59598.02496460696,9097.780336943651,225416.80490288645,120.0,0,Semiurban,38.1245931761374,Rejected,1878.4733741907205,0.027344804620091114
LN05705,Male,Yes,1,Graduate,Salaried,18284.15122189992,22496.98021444869,186017.8749196754,120.0,1,Urban,35.75071351124908,Approved,1550.1489576639617,0.03801142594789068
LN04992,Male,Yes,0,Graduate,Self-Employed,57703.95502481873,9053.270128378314,87090.13549865372,60.0,1,Urban,36.07129701348341,Approved,1451.5022583108953,0.021742998678868575
LN05447,Male,Yes,2,Graduate,Salaried,95363.38586119568,23255.570748695653,143243.49964621488,120.0,0,Urban,32.58438527556282,Rejected,1193.695830385124,0.0100632804781018
LN00890,Male,No,1,Graduate,Salaried,76409.64362394728,25108.397350203137,199100.5493060795,360.0,1,Urban,29.207779513437053,Approved,553.0570814057764,0.005447869916506778
LN03264,Female,Yes,1,Graduate,Salaried,73308.33647383557,5668.809113138583,165365.4676868169,360.0,1,Urban,35.28284236719598,Approved,459.3485213522692,0.005816220856531314
LN01163,Female,Yes,1,Graduate,Salaried,27092.025060862165,1605.1063347134111,181595.01695789065,180.0,0,Semiurban,37.98598652328488,Rejected,1008.8612053216148,0.035155472211315084
LN00394,Male,Yes,1,Graduate,Self-Employed,83588.80241442574,5971.910730372003,115209.51946869172,300.0,1,Rural,48.81573310146865,Approved,384.03173156230577,0.004287948566704918
LN00864,Female,Yes,2,Not Graduate,Salaried,47744.22619031228,14884.84911923355,140473.74051899812,360.0,1,Urban,37.41548812798101,Approved,390.20483477499477,0.0062304102822275
LN00091,Male,Yes,1,Graduate,Self-Employed,79372.89981065778,15935.234964386096,84467.71078478137,360.0,0,Rural,36.27780513431509,Rejected,234.63252995772604,0.0024618310967005077
LN01437,Female,Yes,0,Graduate,Self-Employed,92146.91152039984,14420.360003316977,191702.77259246845,240.0,1,Rural,38.28831775133612,Approved,798.7615524686186,0.007495373964705967
LN05412,Male,Yes,3,Graduate,Self-Employed,44716.26426724307,19021.978249123516,83233.87306222475,360.0,1,Rural,21.91236437891339,Approved,231.2052029506243,0.00362741729019679
LN02807,Male,Yes,0,Graduate,Salaried,43338.87885998483,14703.112097140216,118648.17454250775,60.0,1,Urban,29.88919105192732,Approved,1977.4695757084626,0.03406963722469818
LN00151,Male,Yes,2,Graduate,Salaried,66928.96418993952,6162.808593089372,136857.97502688033,300.0,0,Semiurban,43.29097440363152,Rejected,456.1932500896011,0.006241376186671507
LN04883,Female,Yes,0,Graduate,Salaried,69507.31221384021,17426.028130549414,147822.71639605597,180.0,0,Urban,35.42601392215978,Rejected,821.2373133114221,0.009446747474076807
LN02566,Female,Yes,1,Graduate,Salaried,40083.69210419542,27304.600477599757,113870.16092992612,360.0,0,Urban,33.24608115699903,Rejected,316.30600258312813,0.004693782710093142
LN05884,Female,Yes,1,Graduate,Salaried,30424.457523074285,15405.2294231701,166929.72165579314,180.0,1,Urban,34.016107404695404,Approved,927.3873425321841,0.020235515543013782
LN02194,Female,Yes,0,Not Graduate,Self-Employed,63794.12335220791,16076.994491066183,93494.16838155258,180.0,0,Urban,38.37828024895173,Rejected,519.412046564181,0.00650312729544351
LN04803,Female,Yes,1,Graduate,Self-Employed,45841.78118651849,15439.005331233884,116667.7403521011,180.0,0,Urban,40.150188842129815,Rejected,648.1541130672283,0.010576791681344774
LN05379,Male,Yes,2,Graduate,Salaried,48857.38854855538,15567.066488392657,144424.05517471035,360.0,1,Semiurban,28.373512676298237,Approved,401.17793104086206,0.006227106318722956
LN03863,Female,No,1,Graduate,Salaried,55687.80842863955,4268.097259329506,49539.23279872192,180.0,0,Urban,39.06755928406787,Rejected,275.2179599928995,0.0045903394642260505
LN02987,Female,Yes,0,Graduate,Self-Employed,61867.44748553303,8858.564687528153,201819.29542935127,60.0,1,Rural,40.041349752651485,Approved,3363.654923822521,0.047558950667145106
LN01096,Male,Yes,0,Not Graduate,Self-Employed,61572.70380632181,42107.942990405325,227919.20059403908,300.0,1,Urban,39.21957736002823,Approved,759.730668646797,0.0073276034835729744
LN02577,Male,Yes,1,Graduate,Self-Employed,79937.17546931616,5130.572634984432,162521.51415005224,300.0,1,Urban,36.28319404575272,Approved,541.7383805001741,0.006368316930594599
LN04977,Female,Yes,0,Graduate,Salaried,62316.49174453892,9118.914010756904,146046.74902563138,120.0,0,Urban,35.413761095131136,Rejected,1217.0562418802615,0.017037157261335156
LN04846,Male,Yes,1,Graduate,Salaried,16435.773605371396,27700.88025254897,135846.04632008748,240.0,1,Urban,33.91685604020843,Approved,566.0251930003645,0.012824379365559694
LN04414,Male,Yes,0,Graduate,Salaried,64009.19262827458,15035.826018327833,170967.09362308125,120.0,1,Rural,30.9698847263323,Approved,1424.7257801923438,0.01802423232464609
LN02291,Male,Yes,3,Graduate,Salaried,79577.16101563591,37106.89726015764,120161.37618161924,180.0,1,Semiurban,34.85369440717769,Approved,667.5632010089957,0.0057211174420343566
LN01066,Male,No,0,Not Graduate,Salaried,34106.37048558188,11156.126234070787,269922.46427940344,240.0,1,Semiurban,29.394329349454758,Rejected,1124.6769344975144,0.024847876630923613
LN00731,Male,Yes,0,Graduate,Salaried,40432.54444769936,6161.311048592706,178529.235005993,360.0,0,Urban,34.518316883138134,Rejected,495.91454168331387,0.01064334634687569
LN05977,Female,No,1,Graduate,Salaried,72461.7469577819,891.9771490904077,90619.94413113264,120.0,0,Urban,41.697829607545714,Rejected,755.166201092772,0.01029485837682265
LN00020,Female,Yes,2,Graduate,Self-Employed,89312.97537843109,17494.509459300723,120183.76554540396,120.0,1,Urban,27.35170991032471,Approved,1001.531379545033,0.009376977475563798
LN05980,Male,No,0,Not Graduate,Salaried,40031.18294246563,1706.409410659362,192715.86695868915,60.0,0,Rural,33.48597945555203,Rejected,3211.9311159781523,0.07695535211526564
LN04386,Female,Yes,0,Graduate,Self-Employed,46274.41728489832,2705.0484229191206,165330.9893490961,180.0,0,Rural,44.35134055216111,Rejected,918.5054963838672,0.018752868842284404
LN00146,Female,No,0,Graduate,Self-Employed,35260.985782438365,15636.490614965178,203667.0088431773,300.0,0,Semiurban,35.168599541413506,Rejected,678.8900294772576,0.013338382912672073
LN03466,Male,No,3,Graduate,Salaried,51763.53262072685,29336.336088178778,193599.6732713432,360.0,0,Semiurban,28.60529725741683,Rejected,537.7768701981755,0.006631044892667279
LN01886,Female,Yes,0,Graduate,Salaried,43807.92960156708,26706.6162931766,192731.36552753515,120.0,1,Rural,45.06911341755298,Approved,1606.0947127294596,0.022776785872334206
LN03350,Female,No,3,Not Graduate,Self-Employed,49612.07256347747,18247.815941101144,130436.61425462295,240.0,1,Semiurban,43.53651589427242,Rejected,543.4858927275957,0.00800894172838091
LN05030,Male,Yes,1,Graduate,Salaried,35277.28407939075,8967.031512218451,154082.23545091267,120.0,0,Urban,28.325602249559708,Rejected,1284.0186287576057,0.029021098226709053
LN05303,Female,Yes,2,Graduate,Salaried,71071.39062135587,0.0,71978.32660974844,60.0,0,Urban,47.44309513845974,Rejected,1199.6387768291409,0.016879348586555838
LN02762,Female,No,1,Graduate,Salaried,77907.10861525199,3124.4683322495985,41954.3698616639,180.0,1,Rural,29.075306813141623,Approved,233.07983256479946,0.002876407461696152
LN01477,Male,No,0,Graduate,Salaried,68390.64887814055,16954.032212833205,100190.53772020015,60.0,1,Urban,32.405669235535214,Approved,1669.8422953366692,0.019565862500050695
LN02468,Male,Yes,0,Graduate,Salaried,73666.57985622139,2911.4113537927806,58221.476156456265,120.0,0,Urban,28.75589890624577,Rejected,485.1789679704689,0.006335749479767258
LN00192,Male,Yes,0,Not Graduate,Salaried,64281.87488260408,8262.098943405235,163043.30873609878,360.0,1,Urban,38.268642906417575,Approved,452.89807982249664,0.006243083414602225
LN05360,Female,No,0,Not Graduate,Salaried,59074.77565467315,28295.342439705244,100951.45407369624,120.0,1,Urban,39.23264770859297,Approved,841.2621172808019,0.009628716724087053
LN00680,Female,No,0,Graduate,Salaried,74433.4412808647,11847.336660837442,173934.05903254685,300.0,1,Urban,21.0,Approved,579.7801967751561,0.006719691345005023
LN04311,Male,Yes,0,Graduate,Self-Employed,25085.85134280696,9775.852716224908,61398.60857879788,120.0,0,Semiurban,21.594678658815702,Rejected,511.65507148998233,0.014676708591857383
